combo_id,fib_id,zoi_id,zoi_zone,pocket_vs_zone,fib_class,zoi_position,combined_verdict,fib_verdict,zoi_verdict,rule_explanation
F12xZ9xPBLW,F12,Z9,supply,POCKET_BELOW,AT_HIGH,FAR_BELOW_SUPPLY,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ10xOVL,F12,Z10,supply,OVERLAP,AT_HIGH,ABOVE_SUPPLY_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ10xPABV,F12,Z10,supply,POCKET_ABOVE,AT_HIGH,ABOVE_SUPPLY_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ10xPBLW,F12,Z10,supply,POCKET_BELOW,AT_HIGH,ABOVE_SUPPLY_UP,AVOID,AVOID,BUY,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ11xOVL,F12,Z11,supply,OVERLAP,AT_HIGH,ABOVE_SUPPLY_DOWN,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ11xPABV,F12,Z11,supply,POCKET_ABOVE,AT_HIGH,ABOVE_SUPPLY_DOWN,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ11xPBLW,F12,Z11,supply,POCKET_BELOW,AT_HIGH,ABOVE_SUPPLY_DOWN,AVOID,AVOID,AVOID,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ11bxOVL,F12,Z11b,supply,OVERLAP,AT_HIGH,ABOVE_SUPPLY_EXTENDED,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F12xZ11bxPABV,F12,Z11b,supply,POCKET_ABOVE,AT_HIGH,ABOVE_SUPPLY_EXTENDED,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here."
F12xZ11bxPBLW,F12,Z11b,supply,POCKET_BELOW,AT_HIGH,ABOVE_SUPPLY_EXTENDED,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F12xZ12xNA,F12,Z12,none,N/A,AT_HIGH,BETWEEN,AVOID,AVOID,WAIT,"DANGEROUS - Fib: price is at the swing high (0% retracement, no upside left). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. High risk of loss - do not enter here."
F13xZ1xOVL,F13,Z1,demand,OVERLAP,SHALLOW,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ1xPBLW,F13,Z1,demand,POCKET_BELOW,SHALLOW,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ2xOVL,F13,Z2,demand,OVERLAP,SHALLOW,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F13xZ2xPBLW,F13,Z2,demand,POCKET_BELOW,SHALLOW,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F13xZ3xOVL,F13,Z3,demand,OVERLAP,SHALLOW,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ3xPABV,F13,Z3,demand,POCKET_ABOVE,SHALLOW,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ3xPBLW,F13,Z3,demand,POCKET_BELOW,SHALLOW,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ4xOVL,F13,Z4,demand,OVERLAP,SHALLOW,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ4xPABV,F13,Z4,demand,POCKET_ABOVE,SHALLOW,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ4xPBLW,F13,Z4,demand,POCKET_BELOW,SHALLOW,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ5xOVL,F13,Z5,demand,OVERLAP,SHALLOW,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ5xPABV,F13,Z5,demand,POCKET_ABOVE,SHALLOW,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ5xPBLW,F13,Z5,demand,POCKET_BELOW,SHALLOW,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ5cxOVL,F13,Z5c,demand,OVERLAP,SHALLOW,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ5cxPBLW,F13,Z5c,demand,POCKET_BELOW,SHALLOW,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ5dxOVL,F13,Z5d,demand,OVERLAP,SHALLOW,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ5dxPABV,F13,Z5d,demand,POCKET_ABOVE,SHALLOW,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ5dxPBLW,F13,Z5d,demand,POCKET_BELOW,SHALLOW,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ6xPBLW,F13,Z6,demand,POCKET_BELOW,SHALLOW,BELOW_DEMAND,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F13xZ13xOVL,F13,Z13,demand,OVERLAP,SHALLOW,STACKED_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ13xPBLW,F13,Z13,demand,POCKET_BELOW,SHALLOW,STACKED_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F13xZ7xOVL,F13,Z7,supply,OVERLAP,SHALLOW,INSIDE_SUPPLY,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F13xZ7xPBLW,F13,Z7,supply,POCKET_BELOW,SHALLOW,INSIDE_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F13xZ8xPBLW,F13,Z8,supply,POCKET_BELOW,SHALLOW,NEAR_BELOW_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F13xZ9xPBLW,F13,Z9,supply,POCKET_BELOW,SHALLOW,FAR_BELOW_SUPPLY,SKIP,SKIP,WAIT,NO EDGE - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F13xZ10xOVL,F13,Z10,supply,OVERLAP,SHALLOW,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F13xZ10xPABV,F13,Z10,supply,POCKET_ABOVE,SHALLOW,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F13xZ10xPBLW,F13,Z10,supply,POCKET_BELOW,SHALLOW,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F13xZ11xOVL,F13,Z11,supply,OVERLAP,SHALLOW,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F13xZ11xPABV,F13,Z11,supply,POCKET_ABOVE,SHALLOW,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F13xZ11xPBLW,F13,Z11,supply,POCKET_BELOW,SHALLOW,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F13xZ11bxOVL,F13,Z11b,supply,OVERLAP,SHALLOW,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ11bxPABV,F13,Z11b,supply,POCKET_ABOVE,SHALLOW,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ11bxPBLW,F13,Z11b,supply,POCKET_BELOW,SHALLOW,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F13xZ12xNA,F13,Z12,none,N/A,SHALLOW,BETWEEN,SKIP,SKIP,WAIT,"NO EDGE - Fib: price retraced only to the 23.6-38.2% zone (too shallow for a fib entry). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F14xZ1xOVL,F14,Z1,demand,OVERLAP,RECOVERED_ABOVE,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ1xPBLW,F14,Z1,demand,POCKET_BELOW,RECOVERED_ABOVE,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ2xOVL,F14,Z2,demand,OVERLAP,RECOVERED_ABOVE,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
F14xZ2xPBLW,F14,Z2,demand,POCKET_BELOW,RECOVERED_ABOVE,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F14xZ3xOVL,F14,Z3,demand,OVERLAP,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ3xPABV,F14,Z3,demand,POCKET_ABOVE,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ3xPBLW,F14,Z3,demand,POCKET_BELOW,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ4xOVL,F14,Z4,demand,OVERLAP,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ4xPABV,F14,Z4,demand,POCKET_ABOVE,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ4xPBLW,F14,Z4,demand,POCKET_BELOW,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ5xOVL,F14,Z5,demand,OVERLAP,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ5xPABV,F14,Z5,demand,POCKET_ABOVE,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ5xPBLW,F14,Z5,demand,POCKET_BELOW,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,"NOT ACTIONABLE YET - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction."
F14xZ5cxOVL,F14,Z5c,demand,OVERLAP,RECOVERED_ABOVE,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ5cxPBLW,F14,Z5c,demand,POCKET_BELOW,RECOVERED_ABOVE,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ5dxOVL,F14,Z5d,demand,OVERLAP,RECOVERED_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ5dxPABV,F14,Z5d,demand,POCKET_ABOVE,RECOVERED_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ5dxPBLW,F14,Z5d,demand,POCKET_BELOW,RECOVERED_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ6xPBLW,F14,Z6,demand,POCKET_BELOW,RECOVERED_ABOVE,BELOW_DEMAND,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here."
F14xZ13xOVL,F14,Z13,demand,OVERLAP,RECOVERED_ABOVE,STACKED_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ13xPBLW,F14,Z13,demand,POCKET_BELOW,RECOVERED_ABOVE,STACKED_DEMAND,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F14xZ7xOVL,F14,Z7,supply,OVERLAP,RECOVERED_ABOVE,INSIDE_SUPPLY,AVOID,SKIP,AVOID,"DANGEROUS - Fib: price already recovered above the pocket (the bounce happened, entry missed). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here."
